,Unnamed: 0,SXS_num,M_rem,chi_rem,chi_1_z,chi_2_z,q,l,m,retro,mode_string,A_med,A_hi,A_low,phi_med,phi_hi,phi_low,t_flat_start
0,0,209,0.965223733639,0.4606435361110002,-0.899729295006,-0.500003348036,1.0001490214159388,2,2,False,3.2.0,0.0033139458346734,0.0033887402752075,0.0031671746641459,-4.215390311347268,-4.184538408548475,-4.2572755442977055,18.6
1,0,209,0.965223733639,0.4606435361110002,-0.899729295006,-0.500003348036,1.0001490214159388,2,2,False,-2.2.0,0.000956916390872,0.0009799423628735,0.0008884537975432,10.11856314272197,10.2536789929874,10.058059384005194,19.6
2,0,209,0.965223733639,0.4606435361110002,-0.899729295006,-0.500003348036,1.0001490214159388,2,2,False,2.2.0,0.89903744070856,0.8991458766912658,0.8988600866704736,2.464299833022468,2.464426893941015,2.464087560794596,0.0
3,0,209,0.965223733639,0.4606435361110002,-0.899729295006,-0.500003348036,1.0001490214159388,2,2,False,constant,2.0911608120282863e-05,2.1303992701911717e-05,2.052310826725019e-05,2.7657580697877897,2.769004755820246,2.76399820892042,10.9
4,0,209,0.965223733639,0.4606435361110002,-0.899729295006,-0.500003348036,1.0001490214159388,2,2,False,2.2.1,2.5731620984836083,2.7255735931451386,2.538420869961989,-1.5581682220130233,-1.543083179409478,-1.5872088063863097,8.4
5,0,209,0.965223733639,0.4606435361110002,-0.899729295006,-0.500003348036,1.0001490214159388,2,0,False,2.0.0,0.0419509699534304,0.0438407674202107,0.0416320698600604,-0.3356423938677906,-0.3028877412019539,-0.3441792070973262,4.3
6,0,209,0.965223733639,0.4606435361110002,-0.899729295006,-0.500003348036,1.0001490214159388,2,0,False,constant,5.335044870199039e-05,5.7415894725942896e-05,4.9761269273841126e-05,2.079413655669245e-06,2.2942569452279524e-06,2.037093177566619e-06,5.1000000000000005
7,0,209,0.965223733639,0.4606435361110002,-0.899729295006,-0.500003348036,1.0001490214159388,2,0,False,-2.99.0,0.0419509729383435,0.043840790791889,0.0416320860986902,0.3356421512846115,0.3441792232699989,0.3028876387808155,4.3
8,0,209,0.965223733639,0.4606435361110002,-0.899729295006,-0.500003348036,1.0001490214159388,4,4,False,constant,0.0003285137357905,0.0003444417145341,0.0003194249618525,0.9218706048056854,0.9311829513324674,0.8823425844690731,2.3000000000000003
9,0,209,0.965223733639,0.4606435361110002,-0.899729295006,-0.500003348036,1.0001490214159388,4,4,False,4.4.0,0.0312812903464716,0.0329927302638558,0.0291533512610437,-2.410590277178464,-2.309274108001484,-2.7022365646748976,15.4
