0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.917955389661165633e+00
1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.068180038943759413e+01
0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.650440746425813288e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 2.250562539122423544e+00
2.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.968212304094493845e+02
1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 -1.593692881053829780e+01
1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 -3.585826217734206267e+01
0.000000000000000000e+00 2.000000000000000000e+00 0.000000000000000000e+00 -2.809367026438494008e-01
0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 -2.796619452807522777e+00
3.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.245610355709596888e+02
2.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 3.204363262123481348e+01
2.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.069517626932760095e+02
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.119070538522377589e+01
0.000000000000000000e+00 3.000000000000000000e+00 0.000000000000000000e+00 -2.426863908281955418e-01
