0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.695233770882405899e-01
1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.307654838770158978e+00
1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 -1.446252337327202708e+00
3.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -6.187259422512716611e+01
2.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 7.213753777348325968e+01
2.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 -1.271227006630488461e+02
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 -2.768520367442396601e+00
1.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 3.681367151878249255e-01
0.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 -5.064573175667160809e-01
0.000000000000000000e+00 0.000000000000000000e+00 3.000000000000000000e+00 5.483334329539941709e-01
4.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.933986777825982131e+02
3.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 -5.276349518968434040e+02
3.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.109889123306247029e+03
2.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.114027465990416488e+01
1.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 2.180089509001952752e+00
1.000000000000000000e+00 0.000000000000000000e+00 3.000000000000000000e+00 -2.023034540706387219e+00
4.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.014407955147732537e+03
4.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 -2.407361840606611622e+03
