0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.672615838081890183e-02
0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 -2.838497584267647422e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 -8.817381326208451053e-02
2.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.078573343583900623e+01
1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.237982518425019052e+00
1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 3.543773537414325325e-01
0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.870498088100228662e-01
0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 2.695913862349246792e-01
3.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.195277312503097278e+01
2.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 -4.639192659575939182e+00
1.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 -2.672948336575021955e+00
0.000000000000000000e+00 2.000000000000000000e+00 1.000000000000000000e+00 -4.592384455029525914e-02
4.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.385096725266012072e+02
2.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 -3.162131908483238441e+00
2.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 6.733976566111681272e+00
