0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.632542052432579549e-01 -1.457574401886514437e-01
1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.355429578795190793e+01 -2.024895837018488365e+01
3.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.515338648965685024e+02 5.743198253407400671e+02
2.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 -1.583661340288597330e+02 4.571468887273704809e+02
4.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.389760090795221004e+03 -5.141182423517608186e+03
3.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 6.403390776210661670e+02 -2.834605642012321368e+03
3.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 -1.228564074321581767e+00 -1.088455114348941377e+00
0.000000000000000000e+00 2.000000000000000000e+00 2.000000000000000000e+00 1.728148901101071999e-01 2.544012805643589559e-01
5.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.443621485400277379e+03 1.170340353834064445e+04
4.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 -8.856524981135665939e+02 5.332276446809761183e+03
