0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.819639778334139812e+00
0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 6.006604438583794670e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 4.653213528190467407e-01
2.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.648901144675545183e+01
0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.369325085463489078e-01
0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 -2.700601397325504416e-01
3.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -5.316108184997853670e+01
2.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 -4.200602438055302201e+00
1.000000000000000000e+00 2.000000000000000000e+00 0.000000000000000000e+00 2.179740626091991818e+00
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 -6.288683425137951311e+00
nan nan 1.000000000000000000e+00 2.115439740326934270e-01
