0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.740765833083994796e+00 -2.603304920896272190e-01
1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.187157044070324297e+00 4.245983313586272345e+00
0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 9.543912598904976674e-01 3.125818830556714722e-02
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 9.184983968961988321e-01 -1.197888048645990633e+00
1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 -3.879473606602844793e+00 2.690738530586466837e+00
1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 -9.498979430833417226e+00 2.042029577300678866e+01
0.000000000000000000e+00 2.000000000000000000e+00 0.000000000000000000e+00 8.124927418739609220e-01 5.097363155583236605e-01
0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 9.491471586078126244e-02 5.683018797387640042e-02
3.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.381608513004851702e+01 2.601554428639142458e+01
2.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 3.591696007658322998e+01 -7.325362151200120309e+01
1.000000000000000000e+00 2.000000000000000000e+00 0.000000000000000000e+00 -3.393799322091679560e+00 -2.453216442733138214e-01
0.000000000000000000e+00 3.000000000000000000e+00 0.000000000000000000e+00 1.556814768517580383e-01 3.215951885740357397e-01
