0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.400272386248057721e+00
3.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.964662974225664129e+02
2.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 -5.671085284564720297e+01
1.000000000000000000e+00 2.000000000000000000e+00 0.000000000000000000e+00 2.317067502125198075e+00
0.000000000000000000e+00 0.000000000000000000e+00 3.000000000000000000e+00 -4.756949730077792537e+00
2.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 -3.537472700001222279e+02
1.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 -4.121545105838216472e+01
1.000000000000000000e+00 0.000000000000000000e+00 3.000000000000000000e+00 1.200791439433075425e+02
3.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 4.959152326139659635e+03
4.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 -1.577941059485530241e+04
1.000000000000000000e+00 1.000000000000000000e+00 4.000000000000000000e+00 1.318638289609198466e+02
1.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00 -1.438445756748379267e+02
