0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.208182284587383037e+01
1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.897051062729682371e+02
0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 -8.187958692513501546e+01
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 9.305407200855950123e+01
2.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -9.291937872812291971e+03
1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.584209281376504350e+03
1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 -1.817120221692631958e+03
0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 -3.887683433638322583e-01
3.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.034801257164642448e+04
2.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 -9.587701657626621454e+03
2.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.092752086620272166e+04
1.000000000000000000e+00 2.000000000000000000e+00 0.000000000000000000e+00 -6.121282399972749033e+00
4.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -6.024718502837721462e+04
3.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.818534676461742856e+04
3.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 -2.059615346789528121e+04
