0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.304107789871009171e+00 -9.630619755238023494e-01
1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.340904422611103008e+01 -1.896465790550573516e+01
0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 -1.438654444015299294e+00 6.185526527583233847e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 -1.113741698864986418e+00 2.196129754509290599e+00
2.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -6.287733666507103436e+01 1.287246730055223622e+02
1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.860428765664096673e+01 -8.972028203672364199e+00
0.000000000000000000e+00 2.000000000000000000e+00 0.000000000000000000e+00 1.729276380067541696e+00 3.810498616564862218e+00
0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 -5.857491398047457665e+00 -6.711424874878322733e+00
0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 3.181892856210478904e+00 5.307010345934854101e+00
3.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.394164972929659712e+02 -2.398645320204624340e+02
2.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 -4.547444966506717812e+00 -8.043448721650225508e+00
2.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 -6.689518034475814545e+01 4.998339299746966446e+01
1.000000000000000000e+00 2.000000000000000000e+00 0.000000000000000000e+00 -9.607719847311699368e+00 -1.613759347818868406e+01
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 3.764579260445948705e+01 3.659101186369255032e+01
1.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 -1.681219881474099864e+01 -3.144299421886187318e+01
0.000000000000000000e+00 3.000000000000000000e+00 0.000000000000000000e+00 6.223371427805081124e-01 2.033258585347376690e-01
0.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 1.756527654520950277e+00 1.079879043394611271e+00
0.000000000000000000e+00 0.000000000000000000e+00 3.000000000000000000e+00 -7.006481912242030763e-01 -1.509502233237885349e+00
